antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Instalasi Listrik'}),frozenset({'Lampu Penerangan'}),0.034055727554179564,0.6114551083591331,0.029411764705882353,0.8636363636363636,1.4124280782508631,1.0,0.008588216123992371,2.8493292053663577,0.30229419703103916,0.04773869346733669,0.6490402028250635,0.45586881472957425
frozenset({'Instalasi Listrik'}),frozenset({'Air Conditioner'}),0.034055727554179564,0.781733746130031,0.02786377708978328,0.8181818181818182,1.0466246624662467,1.0,0.0012412656116707714,1.2004643962848298,0.046118233618233584,0.03536345776031434,0.16698903932946496,0.42691269126912695
"frozenset({'Instalasi Listrik', 'Lampu Penerangan'})",frozenset({'Air Conditioner'}),0.029411764705882353,0.781733746130031,0.02476780185758514,0.8421052631578948,1.0772277227722773,1.0,0.0017756328537607002,1.382352941176471,0.0738636363636364,0.031496062992125984,0.27659574468085124,0.43689421573736326
"frozenset({'Instalasi Listrik', 'Air Conditioner'})",frozenset({'Lampu Penerangan'}),0.02786377708978328,0.6114551083591331,0.02476780185758514,0.888888888888889,1.4537271448663855,1.0,0.007730353017856975,3.496904024767804,0.32105891719745233,0.0403022670025189,0.7140327578574592,0.4646976090014065
frozenset({'Instalasi Listrik'}),"frozenset({'Lampu Penerangan', 'Air Conditioner'})",0.034055727554179564,0.46439628482972134,0.02476780185758514,0.7272727272727274,1.5660606060606064,1.0,0.00895244850425098,1.9638802889576892,0.3741987179487181,0.052287581699346414,0.49080399369416744,0.3903030303030304
frozenset({'Televisi Samsung'}),frozenset({'Air Conditioner'}),0.030959752321981424,0.781733746130031,0.02631578947368421,0.85,1.0873267326732672,1.0,0.0021135063117637444,1.4551083591331264,0.08287915805299745,0.033464566929133854,0.3127659574468083,0.44183168316831684
"frozenset({'Televisi Samsung', 'Lampu Penerangan'})",frozenset({'Air Conditioner'}),0.01393188854489164,0.781733746130031,0.01238390092879257,0.888888888888889,1.137073707370737,1.0,0.0014928735059283622,1.964396284829722,0.12225274725274733,0.015810276679841896,0.4909377462568954,0.4523652365236524
frozenset({'Mcb Trip'}),frozenset({'Air Conditioner'}),0.017027863777089782,0.781733746130031,0.01393188854489164,0.8181818181818182,1.0466246624662467,1.0,0.0006206328058353857,1.2004643962848298,0.04531933508311458,0.01775147928994083,0.16698903932946496,0.41800180018001803
frozenset({'Mcb Trip'}),frozenset({'Lampu Penerangan'}),0.017027863777089782,0.6114551083591331,0.01238390092879257,0.7272727272727274,1.189413118527043,1.0,0.0019721266378475797,1.4246646026831793,0.16200787401574812,0.020100502512562818,0.29808040565012717,0.3737629459148447
"frozenset({'Mcb Trip', 'Lampu Penerangan'})",frozenset({'Air Conditioner'}),0.01238390092879257,0.781733746130031,0.010835913312693499,0.875,1.1193069306930692,1.0,0.0011550000479253128,1.746130030959752,0.10792655620241824,0.01383399209486166,0.427304964539007,0.44443069306930694
"frozenset({'Mcb Trip', 'Air Conditioner'})",frozenset({'Lampu Penerangan'}),0.01393188854489164,0.6114551083591331,0.010835913312693499,0.7777777777777778,1.2720112517580873,1.0,0.002317188892829416,1.7484520123839011,0.21686476788517617,0.017632241813602016,0.4280655157149182,0.3977496483825598
frozenset({'Mcb Trip'}),"frozenset({'Lampu Penerangan', 'Air Conditioner'})",0.017027863777089782,0.46439628482972134,0.010835913312693499,0.6363636363636365,1.3703030303030306,1.0,0.002928236636026418,1.4729102167182666,0.2749156355455569,0.023026315789473686,0.32107199159222305,0.3298484848484849
frozenset({'Listrik Mati'}),frozenset({'Air Conditioner'}),0.015479876160990712,0.781733746130031,0.01238390092879257,0.8,1.0233663366336634,1.0,0.00028275934783233807,1.0913312693498454,0.023191823899371064,0.015779092702169626,0.08368794326241141,0.40792079207920795
