antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Lampu Penerangan (Ruang Koordinator Administrasi, Umum Dan Keuangan, Kpa)'})","frozenset({'Air Conditioner (Ruang Koordinator Administrasi, Umum Dan Keuangan, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Ruang Koordinator Administrasi, Umum Dan Keuangan, Kpa)'})","frozenset({'Lampu Penerangan (Ruang Koordinator Administrasi, Umum Dan Keuangan, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Lampu Penerangan (Ruang Rapat Lantai 2, Kpa)'})","frozenset({'Air Conditioner (Ruang Rapat Lantai 2, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Ruang Rapat Lantai 2, Kpa)'})","frozenset({'Lampu Penerangan (Ruang Rapat Lantai 2, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Jaringan Listrik (Laboratorium Transportasi Gedung Laboratorium Jurusan Teknik Sipil, Jurusan Teknik Sipil)'})","frozenset({'Air Conditioner (Laboratorium Transportasi Gedung Laboratorium Jurusan Teknik Sipil, Jurusan Teknik Sipil)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Laboratorium Transportasi Gedung Laboratorium Jurusan Teknik Sipil, Jurusan Teknik Sipil)'})","frozenset({'Jaringan Listrik (Laboratorium Transportasi Gedung Laboratorium Jurusan Teknik Sipil, Jurusan Teknik Sipil)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Kabel Roll (Gerbang Belakang Keluar-Masuk, Kpa)'})","frozenset({'Lampu Penerangan (Gerbang Belakang Keluar-Masuk, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Lampu Penerangan (Gerbang Belakang Keluar-Masuk, Kpa)'})","frozenset({'Kabel Roll (Gerbang Belakang Keluar-Masuk, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Ruang Meeting 1 Lantai 1, Kpa)'})","frozenset({'Lampu Penerangan (Ruang Meeting 1 Lantai 1, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Lampu Penerangan (Ruang Meeting 1 Lantai 1, Kpa)'})","frozenset({'Air Conditioner (Ruang Meeting 1 Lantai 1, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Kabel Roll (Lantai Dasar, Teknik Komputer)'})","frozenset({'Komputer (Lantai Dasar, Teknik Komputer)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Komputer (Lantai Dasar, Teknik Komputer)'})","frozenset({'Kabel Roll (Lantai Dasar, Teknik Komputer)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Kabel Roll (Ruang Lab. Maintenance Repair Lantai Dasar Gk.6.010, Teknik Komputer)'})","frozenset({'CCTV (Ruang Lab. Maintenance Repair Lantai Dasar Gk.6.010, Teknik Komputer)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'CCTV (Ruang Lab. Maintenance Repair Lantai Dasar Gk.6.010, Teknik Komputer)'})","frozenset({'Kabel Roll (Ruang Lab. Maintenance Repair Lantai Dasar Gk.6.010, Teknik Komputer)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Molen (Masjid Thuroiqi Polsri, Kpa)'})","frozenset({'Kabel Roll (Masjid Thuroiqi Polsri, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Kabel Roll (Masjid Thuroiqi Polsri, Kpa)'})","frozenset({'Mesin Molen (Masjid Thuroiqi Polsri, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Gedung Kuliah 2 ( Teknik Mesin ), Teknik Mesin)'})","frozenset({'Proyektor (Gedung Kuliah 2 ( Teknik Mesin ), Teknik Mesin)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Proyektor (Gedung Kuliah 2 ( Teknik Mesin ), Teknik Mesin)'})","frozenset({'Air Conditioner (Gedung Kuliah 2 ( Teknik Mesin ), Teknik Mesin)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mcb Trip (Bengkel Kerja Kayu, Teknik Sipil)'})","frozenset({'Stop Kontak (Bengkel Kerja Kayu, Teknik Sipil)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Stop Kontak (Bengkel Kerja Kayu, Teknik Sipil)'})","frozenset({'Mcb Trip (Bengkel Kerja Kayu, Teknik Sipil)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Kabel Roll (Gedung Kuliah 3 ( Akuntansi ), Akuntansi)'})","frozenset({'Air Conditioner (Gedung Kuliah 3 ( Akuntansi ), Akuntansi)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Air Conditioner (Gedung Kuliah 3 ( Akuntansi ), Akuntansi)'})","frozenset({'Kabel Roll (Gedung Kuliah 3 ( Akuntansi ), Akuntansi)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Lampu Penerangan (Ruang Trafo Fasum, Kpa)'})","frozenset({'Pemasangan Panel Amper Meter (Ruang Trafo Fasum, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Pemasangan Panel Amper Meter (Ruang Trafo Fasum, Kpa)'})","frozenset({'Lampu Penerangan (Ruang Trafo Fasum, Kpa)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Proyektor (Kampus Polsri Banyuasin, Akuntansi Sektor Publik)'})","frozenset({'Printer (Kampus Polsri Banyuasin, Akuntansi Sektor Publik)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Printer (Kampus Polsri Banyuasin, Akuntansi Sektor Publik)'})","frozenset({'Proyektor (Kampus Polsri Banyuasin, Akuntansi Sektor Publik)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,52.0,1.0,0.018860946745562133,inf,1.0000000000000002,1.0,1.0,1.0
